51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",,27400,2.6,12.72,26460,0.8,9.49,10.81,12.66,14.27,16.68,19750,22480,26340,29680,34700,,,2011
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",,16050,3.9,15.43,32100,1.3,10.01,12.2,15.27,18.18,21.67,20810,25370,31760,37820,45080,,,2011
51-6092,Fabric and Apparel Patternmakers,,6410,8.9,21.47,44650,3.8,9.66,12.57,19.14,29.53,37.7,20090,26150,39800,61410,78430,,,2011
51-6093,Upholsterers,,28260,3.0,15.21,31640,1.0,9.35,11.27,14.31,18.12,22.48,19440,23450,29770,37690,46750,,,2011
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",,13980,5.4,13.87,28850,2.0,8.38,9.46,12.05,16.33,24.36,17440,19680,25060,33970,50660,,,2011
51-7011,Cabinetmakers and Bench Carpenters,,81260,1.9,15.49,32220,0.5,9.51,11.74,14.68,18.23,22.62,19780,24430,30530,37920,47060,,,2011
51-7021,Furniture Finishers,,14850,2.8,14.29,29720,0.8,9,10.98,13.63,16.98,20.79,18710,22830,28360,35330,43250,,,2011
51-7031,"Model Makers, Wood",,1370,11.2,16.79,34930,6.1,8.23,9.33,13.82,21.7,32.36,17120,19420,28750,45130,67300,,,2011
51-7032,"Patternmakers, Wood",,820,11.5,19.54,40630,3.0,11.17,13.93,18.69,23.32,30.79,23230,28980,38870,48500,64050,,,2011
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",,37620,2.6,13.19,27440,0.7,8.45,9.95,12.6,15.82,18.75,17570,20700,26220,32910,39000,,,2011
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",,58730,2.1,13.54,28160,0.5,8.83,10.48,13.02,16.09,18.9,18370,21800,27090,33460,39310,,,2011
51-7099,"Woodworkers, All Other",,7600,6.6,13.84,28790,1.7,8.34,9.25,12.05,17.23,22.77,17350,19240,25070,35840,47360,,,2011
51-8011,Nuclear Power Reactor Operators,,6240,5.8,37.28,77550,1.2,26.91,31.7,36.82,42.66,48.91,55980,65930,76590,88730,101730,,,2011
51-8012,Power Distributors and Dispatchers,,11600,3.8,34.79,72360,0.9,23.18,28.9,33.99,40.25,46.56,48210,60120,70700,83730,96840,,,2011
51-8013,Power Plant Operators,,39980,2.8,30.97,64420,0.6,19.95,25.27,31.38,36.28,42.68,41500,52560,65280,75460,88770,,,2011
51-8021,Stationary Engineers and Boiler Operators,,34580,1.5,25.87,53800,0.5,15.89,20.31,25.52,30.93,36.16,33050,42250,53070,64330,75210,,,2011
51-8031,Water and Wastewater Treatment Plant and System Operators,,109190,1.2,20.93,43530,0.5,12.21,15.5,20.09,25.61,31.46,25400,32250,41780,53270,65430,,,2011
51-8091,Chemical Plant and System Operators,,40580,4.3,26.4,54920,1.1,16.55,20.95,26.9,32.52,35.81,34430,43570,55940,67640,74480,,,2011
51-8092,Gas Plant Operators,,11750,3.7,28.78,59870,0.8,19.58,24.11,28.63,33.94,38.89,40730,50140,59550,70600,80880,,,2011
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",,41570,4.7,28.99,60290,0.9,18.5,23.73,29.45,34.29,39.19,38480,49360,61260,71330,81520,,,2011
51-8099,"Plant and System Operators, All Other",,11740,3.2,25.46,52960,1.0,14.53,19.52,25.58,31.16,35.54,30220,40610,53200,64820,73930,,,2011
51-9011,Chemical Equipment Operators and Tenders,,49020,3.2,22.33,46440,0.8,13.39,16.84,21.9,27.66,32.82,27850,35030,45550,57520,68270,,,2011
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",,39660,2.8,18.7,38910,0.9,10.68,13.79,18.14,22.76,27.78,22220,28680,37720,47330,57780,,,2011
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",,31540,2.5,16.21,33720,0.7,9.68,12.15,15.57,19.64,23.55,20140,25270,32390,40840,48980,,,2011
51-9022,"Grinding and Polishing Workers, Hand",,27630,2.7,13.8,28710,0.7,9.11,10.66,13.18,16.44,19.68,18950,22170,27420,34200,40930,,,2011
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",,118700,1.8,16.8,34930,0.6,10.02,12.56,16.15,20.55,25.07,20840,26130,33590,42750,52150,,,2011
51-9031,"Cutters and Trimmers, Hand",,14670,3.4,12.75,26510,0.9,8.51,9.57,11.83,14.87,18.5,17700,19890,24600,30930,38470,,,2011
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",,59430,2.2,15.27,31760,0.6,9.72,11.81,14.82,18.16,21.83,20220,24570,30820,37780,45410,,,2011
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",,66330,2.3,15.85,32960,0.8,9.93,12.06,14.99,18.82,23.13,20660,25080,31190,39140,48110,,,2011
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",,18940,2.6,17.63,36680,1.1,11.02,13.45,16.96,21.27,25.97,22910,27970,35270,44250,54030,,,2011
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",,434170,0.7,17.64,36690,0.4,9.8,12.44,16.36,21.49,27.82,20380,25880,34040,44700,57860,,,2011
51-9071,Jewelers and Precious Stone and Metal Workers,,21640,3.6,18.37,38200,1.8,9.22,12.3,16.36,22.15,29.72,19170,25580,34030,46080,61820,,,2011
51-9081,Dental Laboratory Technicians,,37600,2.3,18.54,38550,0.8,10.13,13.16,17.11,22.25,28.54,21070,27370,35590,46280,59360,,,2011
51-9082,Medical Appliance Technicians,,13390,5.9,18.12,37680,1.4,11.04,13.61,17.13,21.16,26.06,22950,28300,35630,44020,54210,,,2011
51-9083,Ophthalmic Laboratory Technicians,,27630,4.0,14.38,29920,1.1,8.95,10.77,13.82,17.36,21.09,18620,22400,28750,36110,43870,,,2011
51-9111,Packaging and Filling Machine Operators and Tenders,,354810,1.2,13.44,27950,0.4,8.47,9.66,12.32,16.46,20.63,17620,20090,25620,34230,42920,,,2011
51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",,77090,1.7,15.1,31410,0.5,9.74,11.68,14.43,17.83,21.75,20260,24300,30020,37080,45240,,,2011
51-9122,"Painters, Transportation Equipment",,44730,1.9,20.69,43040,0.7,12.06,15.2,19.04,25.37,31.9,25080,31620,39600,52780,66360,,,2011
51-9123,"Painting, Coating, and Decorating Workers",,19370,2.7,13.21,27480,0.7,8.64,10.11,12.34,15.69,18.71,17970,21040,25660,32640,38920,,,2011
51-9141,Semiconductor Processors,,22070,4.8,16.45,34220,1.3,11.21,12.99,15.64,18.87,22.62,23320,27020,32530,39260,47050,,,2011
51-9151,Photographic Process Workers and Processing Machine Operators,,50570,2.7,12.39,25770,1.0,8.23,9.26,10.99,14,18.67,17110,19270,22860,29130,38840,,,2011
51-9191,Adhesive Bonding Machine Operators and Tenders,,16040,3.4,14.9,30990,1.0,9.4,11.15,14.22,17.74,21.81,19550,23190,29590,36890,45370,,,2011
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",,16430,3.1,13.67,28420,0.9,8.84,10.28,12.67,16.06,20.21,18380,21370,26360,33400,42030,,,2011
51-9193,Cooling and Freezing Equipment Operators and Tenders,,8080,4.2,14.93,31060,1.7,9.18,10.73,14.04,18.68,22.09,19090,22330,29210,38850,45940,,,2011
51-9194,Etchers and Engravers,,8260,5.1,14.48,30120,1.3,9.1,10.8,13.71,17.28,21.18,18930,22460,28510,35930,44040,,,2011
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",,30600,3.1,14.7,30570,0.8,9.26,11.11,13.92,17.44,21.69,19260,23110,28940,36280,45120,,,2011
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",,93290,2.4,16.89,35140,0.9,9.97,12.67,16.48,20.49,24.89,20740,26350,34270,42620,51780,,,2011
51-9197,Tire Builders,,16690,6.9,18.92,39360,2.9,10.58,13.55,19.59,24.22,27.3,22000,28180,40760,50380,56790,,,2011
51-9198,Helpers--Production Workers,,420910,1.2,11.72,24370,0.4,8.16,9.02,10.83,13.68,17.16,16970,18770,22520,28450,35700,,,2011
51-9399,"Production Workers, All Other*",,235910,2.0,14.74,30670,0.9,8.6,10.04,13.19,17.89,22.96,17880,20880,27440,37220,47760,,,2011
53-0000,Transportation and Material Moving Occupations,major,8635940,0.3,15.96,33200,0.3,8.52,10.03,13.83,19.22,26.37,17730,20860,28760,39990,54860,,,2011
53-1011,Aircraft Cargo Handling Supervisors,,6710,4.0,24.28,50500,1.6,13.75,16.96,22.52,30.27,38.8,28610,35270,46840,62970,80710,,,2011
53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",,166560,0.7,22.52,46840,0.2,13.43,16.84,21.43,27.25,33.83,27930,35020,44580,56680,70370,,,2011
53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,,198690,0.7,26.54,55210,0.3,15.25,19.54,25.45,32.56,39.25,31730,40640,52950,67730,81640,,,2011
53-2011,"Airline Pilots, Copilots, and Flight Engineers",,68350,4.3,*,118070,2.6,*,*,*,*,*,57420,81910,105580,140650,#,True,,2011
53-2012,Commercial Pilots,,31630,3.0,*,76050,1.2,*,*,*,*,*,36240,50850,70000,92340,124850,True,,2011
53-2021,Air Traffic Controllers,,23580,0.6,55.03,114460,0.7,29.64,39.06,54.59,71.62,81.33,61650,81240,113540,148970,169160,,,2011
53-2022,Airfield Operations Specialists,,6060,4.9,23.9,49710,1.7,12.1,16.38,22.68,29.82,38.15,25180,34060,47180,62020,79350,,,2011
53-2031,Flight Attendants,,87190,5.4,*,41720,2.1,*,*,*,*,*,24990,32050,38020,48300,62470,True,,2011
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",,18080,5.6,11.68,24300,1.2,8.12,9.09,10.97,13.53,16.57,16890,18910,22820,28140,34470,,,2011
53-3021,"Bus Drivers, Transit and Intercity",,176190,2.1,18,37440,1.8,10.14,12.77,17.17,22.98,27.6,21080,26570,35720,47800,57410,,,2011
53-3022,"Bus Drivers, School or Special Client",,477400,0.9,14.05,29220,0.5,8.45,10.1,13.51,17.19,20.98,17590,21000,28110,35760,43640,,,2011
53-3031,Driver/Sales Workers,,387950,1.6,13.22,27490,0.6,8.01,8.76,10.95,16.6,21.98,16650,18220,22770,34530,45720,,,2011
53-3032,Heavy and Tractor-Trailer Truck Drivers,,1508620,0.5,19.15,39830,0.3,11.96,14.67,18.24,22.66,28.1,24880,30500,37930,47130,58440,,,2011
53-3033,Light Truck or Delivery Services Drivers,,771210,0.7,15.92,33120,0.3,8.67,10.47,13.98,19.41,28.1,18030,21770,29080,40370,58440,,,2011
53-3041,Taxi Drivers and Chauffeurs,,166890,1.4,12.03,25020,0.7,8.12,9.01,10.94,13.98,17.87,16890,18740,22760,29080,37170,,,2011
53-3099,"Motor Vehicle Operators, All Other",,61600,5.9,15.15,31510,1.2,8.23,9.19,13.07,20.07,25.27,17120,19120,27180,41750,52560,,,2011
53-4011,Locomotive Engineers,,38790,6.9,25.45,52940,2.0,17.18,20.17,23.74,28.55,38.14,35730,41950,49380,59380,79340,,,2011
53-4012,Locomotive Firers,,1670,17.6,23.47,48820,3.5,17.23,19.46,21.5,25.7,34.31,35830,40470,44720,53450,71360,,,2011
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",,5060,10.2,20.93,43540,2.1,13.28,15.96,19.71,25.75,31.33,27630,33200,40990,53560,65170,,,2011
53-4021,"Railroad Brake, Signal, and Switch Operators",,23830,7.7,23.61,49110,2.6,13.76,19.19,24.24,27.47,31.11,28610,39920,50430,57140,64720,,,2011
53-4031,Railroad Conductors and Yardmasters,,44280,6.0,27.03,56230,1.7,18.84,21.43,25.9,32.28,38.86,39190,44580,53880,67140,80820,,,2011
53-4041,Subway and Streetcar Operators,,5920,1.9,28.56,59400,4.4,19.64,25.69,30.68,33.52,35.23,40850,53440,63820,69730,73280,,,2011
53-4099,"Rail Transportation Workers, All Other",,2400,8.0,22.52,46840,2.5,12.47,17.16,23.56,27.23,31,25950,35700,49000,56640,64480,,,2011
53-5011,Sailors and Marine Oilers,,31280,4.6,18.59,38670,1.3,10.55,13.48,17.69,22.57,28.01,21950,28040,36800,46950,58270,,,2011
53-5021,"Captains, Mates, and Pilots of Water Vessels",,30220,3.1,34.5,71760,1.7,14.82,20.78,30.73,44.57,57.35,30820,43210,63920,92710,119280,,,2011
53-5022,Motorboat Operators,,2550,8.8,18.81,39130,2.5,9.13,11.96,17.6,25.04,29.56,19000,24880,36620,52080,61490,,,2011
53-5031,Ship Engineers,,10010,5.7,35.84,74540,1.8,19.4,24.73,34.06,44.06,55.2,40360,51440,70840,91650,114810,,,2011
53-6011,Bridge and Lock Tenders,,3420,5.1,20.9,43460,1.1,11.88,16.06,22.09,25.74,27.73,24700,33400,45940,53540,57690,,,2011
53-6021,Parking Lot Attendants,,126160,2.2,10.38,21600,0.6,7.95,8.6,9.53,11.45,14.2,16540,17880,19820,23820,29530,,,2011
53-6031,Automotive and Watercraft Service Attendants,,102090,2.1,10.33,21480,0.5,7.92,8.63,9.58,11.36,14.04,16480,17940,19930,23640,29190,,,2011
53-6041,Traffic Technicians,,6280,3.8,21.54,44810,2.3,12.35,15.71,20.34,27.06,32.79,25700,32670,42300,56280,68190,,,2011
53-6051,Transportation Inspectors,,24810,3.5,31.62,65770,1.4,15.84,20.97,29.92,40.75,52.99,32940,43620,62230,84770,110210,,,2011
53-6061,"Transportation Attendants, Except Flight Attendants",,27040,3.8,11.64,24210,1.8,8.04,8.81,10.41,13.24,17.4,16710,18320,21650,27530,36200,,,2011
53-6099,"Transportation Workers, All Other",,30180,2.5,17.42,36230,1.7,9.32,11.39,16.38,21.6,27.11,19380,23690,34060,44930,56390,,,2011
53-7011,Conveyor Operators and Tenders,,37200,2.2,14.9,30990,0.7,9.7,11.84,14.09,17.4,21.54,20180,24630,29320,36180,44810,,,2011
53-7021,Crane and Tower Operators,,41070,2.6,24.06,50040,1.1,13.79,17.07,22.34,29.36,37.91,28680,35510,46460,61060,78850,,,2011
53-7031,Dredge Operators,,1590,8.9,18.32,38100,3.3,10.41,12.48,16.12,21.34,31.06,21640,25950,33530,44380,64610,,,2011
53-7032,Excavating and Loading Machine and Dragline Operators,,47530,2.5,19.48,40520,0.8,12.13,14.45,17.97,22.84,29.02,25230,30060,37380,47500,60350,,,2011
53-7033,"Loading Machine Operators, Underground Mining",,2290,8.9,22.44,46680,1.8,16.25,19.08,21.91,26.18,29.7,33790,39690,45580,54450,61770,,,2011
53-7041,Hoist and Winch Operators,,3320,12.0,22.4,46590,4.1,12.56,15.21,19.98,30.02,36.77,26130,31650,41560,62430,76480,,,2011
53-7051,Industrial Truck and Tractor Operators,,503290,0.8,15.31,31840,0.4,9.77,11.79,14.43,17.95,22.11,20310,24520,30010,37340,45990,,,2011
53-7061,Cleaners of Vehicles and Equipment,,290780,1.1,10.87,22600,0.7,7.93,8.59,9.54,11.86,15.58,16500,17860,19850,24660,32410,,,2011
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",,2063580,0.6,12.62,26240,0.4,8.27,9.25,11.42,14.67,18.61,17200,19240,23750,30510,38710,,,2011
53-7063,Machine Feeders and Offbearers,,110950,2.5,13.67,28430,0.6,8.66,10.07,12.99,16.72,19.71,18020,20940,27020,34780,40990,,,2011
53-7064,"Packers and Packagers, Hand",,666860,0.9,10.81,22480,0.3,7.98,8.63,9.55,12.17,15.9,16600,17950,19870,25310,33080,,,2011
53-7071,Gas Compressor and Gas Pumping Station Operators,,3870,8.0,25.52,53080,2.3,17.52,21.04,25.21,28.88,34.84,36430,43770,52440,60070,72460,,,2011
53-7072,"Pump Operators, Except Wellhead Pumpers",,12150,5.2,22.31,46400,1.9,12.41,15.58,21.09,28.39,34.38,25810,32400,43870,59050,71520,,,2011
53-7073,Wellhead Pumpers,,13190,5.2,20.23,42070,1.3,12.26,15.34,19.87,24.8,28.36,25490,31900,41320,51580,58990,,,2011
53-7081,Refuse and Recyclable Material Collectors,,123160,1.8,16.55,34420,1.0,8.92,11.45,15.52,20.52,26.69,18560,23820,32280,42680,55510,,,2011
53-7111,Mine Shuttle Car Operators,,3080,5.9,24.5,50970,1.6,19.74,21.52,24.43,27.37,29.26,41060,44750,50820,56930,60860,,,2011
53-7121,"Tank Car, Truck, and Ship Loaders",,10960,5.1,20.84,43350,2.8,11.21,14.67,19.16,26.45,34.06,23310,30520,39860,55020,70840,,,2011
53-7199,"Material Moving Workers, All Other",,28370,4.0,18.76,39020,3.2,9.58,11.49,16.9,24.39,32.42,19930,23890,35160,50730,67440,,,2011
