51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",,27840,2.4,12.6,26200,0.8,9.45,10.65,12.33,14.27,16.64,19660,22160,25650,29680,34620,,,2010
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",,14670,4.7,15.79,32840,1.3,10.43,12.8,15.58,18.62,21.82,21690,26620,32400,38720,45390,,,2010
51-6092,Fabric and Apparel Patternmakers,,6060,8.5,21.25,44190,3.1,9.2,13.34,18.74,28.56,36.82,19140,27740,38970,59410,76580,,,2010
51-6093,Upholsterers,,30210,2.8,15.2,31620,1.0,9.39,11.37,14.4,18.1,22.28,19540,23660,29960,37650,46350,,,2010
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",,13300,7.0,13.81,28720,2.3,8.27,9.34,11.94,16.34,24.25,17190,19440,24840,33990,50430,,,2010
51-7011,Cabinetmakers and Bench Carpenters,,84170,1.8,15.29,31790,0.5,9.55,11.61,14.48,18.09,22.34,19870,24150,30130,37620,46470,,,2010
51-7021,Furniture Finishers,,15400,3.0,14.06,29230,0.8,9.06,10.82,13.37,16.52,20.11,18840,22500,27820,34370,41820,,,2010
51-7031,"Model Makers, Wood",,1660,11.1,16.22,33730,5.0,8.35,10.16,14.12,19.31,30.27,17360,21120,29370,40160,62970,,,2010
51-7032,"Patternmakers, Wood",,1240,14.3,19.57,40700,4.5,10.31,12.91,16.65,24.01,34,21450,26840,34640,49930,70720,,,2010
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",,37050,2.5,13.13,27310,0.8,8.4,9.97,12.59,15.5,18.8,17460,20740,26180,32230,39100,,,2010
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",,61130,1.9,13.29,27650,0.6,8.75,10.38,12.75,15.59,18.68,18210,21590,26520,32420,38850,,,2010
51-7099,"Woodworkers, All Other",,8610,5.5,13.42,27910,1.6,8.39,9.32,11.79,16.06,21.92,17440,19380,24530,33400,45600,,,2010
51-8011,Nuclear Power Reactor Operators,,5080,7.1,37.17,77310,1.2,27.94,32.04,36.37,42.08,49,58120,66640,75650,87530,101930,,,2010
51-8012,Power Distributors and Dispatchers,,10100,3.6,33.24,69130,0.7,22.93,27.93,33.13,38.74,44.63,47690,58100,68900,80580,92830,,,2010
51-8013,Power Plant Operators,,39930,2.9,29.94,62270,0.6,19.53,24.63,30.33,35.26,40.74,40620,51220,63080,73340,84730,,,2010
51-8021,Stationary Engineers and Boiler Operators,,35800,1.5,25.3,52620,0.5,15.69,19.92,25.07,30.19,35.38,32640,41440,52140,62790,73580,,,2010
51-8031,Water and Wastewater Treatment Plant and System Operators,,108330,1.2,20.45,42530,0.5,11.95,15.14,19.6,24.99,30.62,24860,31480,40770,51970,63680,,,2010
51-8091,Chemical Plant and System Operators,,43130,4.6,26.3,54700,0.9,17.47,21.43,26.68,31.56,35.2,36340,44570,55490,65640,73220,,,2010
51-8092,Gas Plant Operators,,13480,5.3,27.72,57660,1.3,18.63,23.29,27.5,32.29,37.51,38760,48450,57200,67160,78010,,,2010
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",,42850,4.2,28.64,59580,1.0,18.07,23.22,28.87,33.89,39.11,37580,48300,60040,70490,81360,,,2010
51-8099,"Plant and System Operators, All Other",,10870,3.3,25,52010,0.8,15.19,19.27,24.99,30.16,34.27,31600,40070,51980,62740,71290,,,2010
51-9011,Chemical Equipment Operators and Tenders,,46250,2.9,22.02,45790,0.7,13.83,17.08,21.71,26.9,31.42,28760,35530,45150,55950,65350,,,2010
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",,38050,2.7,18.65,38800,1.0,10.33,13.79,18.19,22.71,27.66,21490,28680,37840,47240,57530,,,2010
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",,33140,2.5,16.21,33720,0.7,9.95,12.25,15.6,19.54,23.51,20690,25480,32440,40650,48900,,,2010
51-9022,"Grinding and Polishing Workers, Hand",,27420,2.6,13.8,28710,0.7,9.08,10.7,13.16,16.33,19.62,18880,22270,27370,33970,40810,,,2010
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",,123840,1.6,16.4,34120,0.5,10.04,12.39,15.8,19.94,24.06,20880,25770,32870,41470,50040,,,2010
51-9031,"Cutters and Trimmers, Hand",,17420,3.5,12.57,26140,0.9,8.45,9.46,11.74,14.7,18.17,17570,19670,24410,30570,37800,,,2010
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",,61360,2.1,14.95,31090,0.7,9.48,11.44,14.42,17.87,21.61,19730,23790,30000,37170,44960,,,2010
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",,65100,2.4,15.74,32740,0.7,10.04,12.17,15.01,18.77,22.77,20890,25300,31210,39040,47360,,,2010
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",,18470,2.9,17.08,35520,1.0,10.57,13.18,16.54,20.52,24.61,21980,27410,34400,42680,51180,,,2010
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",,410750,0.8,17.09,35550,0.3,9.68,12.19,15.88,20.72,26.72,20140,25360,33030,43110,55570,,,2010
51-9071,Jewelers and Precious Stone and Metal Workers,,21510,3.4,18.52,38520,1.6,9.36,12.36,16.91,22.79,29.51,19460,25710,35170,47400,61380,,,2010
51-9081,Dental Laboratory Technicians,,38360,2.4,18.26,37980,0.8,10.07,13.02,16.9,21.98,28.15,20940,27080,35140,45720,58560,,,2010
51-9082,Medical Appliance Technicians,,13320,6.5,18.56,38610,1.7,11.28,13.73,17.15,21.61,27.91,23450,28550,35670,44950,58060,,,2010
51-9083,Ophthalmic Laboratory Technicians,,27880,4.3,14.24,29610,1.0,8.88,10.62,13.45,16.97,20.78,18480,22090,27970,35310,43220,,,2010
51-9111,Packaging and Filling Machine Operators and Tenders,,342280,1.1,13.26,27580,0.4,8.39,9.58,12.15,16.13,20.08,17460,19920,25270,33550,41770,,,2010
51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",,77870,1.7,14.93,31050,0.4,9.64,11.56,14.28,17.7,21.54,20060,24040,29710,36810,44810,,,2010
51-9122,"Painters, Transportation Equipment",,43300,1.9,20.27,42160,0.7,11.88,14.91,18.77,24.92,30.82,24710,31010,39040,51830,64110,,,2010
51-9123,"Painting, Coating, and Decorating Workers",,23970,2.1,12.83,26680,0.9,8.2,9.54,11.73,15.1,18.88,17050,19840,24400,31400,39260,,,2010
51-9141,Semiconductor Processors,,20930,4.7,16.64,34610,1.1,11.2,13.11,15.93,19.42,23.2,23300,27270,33130,40390,48260,,,2010
51-9151,Photographic Process Workers and Processing Machine Operators,,57540,2.2,11.9,24760,0.8,7.97,8.9,10.58,13.45,18.02,16580,18510,22010,27970,37490,,,2010
51-9191,Adhesive Bonding Machine Operators and Tenders,,15060,3.5,14.68,30520,0.9,9.65,11.47,14.09,17.43,20.88,20070,23860,29310,36250,43430,,,2010
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",,18320,2.7,13.5,28090,1.2,8.71,10.03,12.34,15.96,20.2,18110,20860,25660,33200,42020,,,2010
51-9193,Cooling and Freezing Equipment Operators and Tenders,,8960,4.0,14.82,30830,1.6,9.02,10.63,14.09,18.51,22.01,18770,22100,29320,38500,45790,,,2010
51-9194,Etchers and Engravers,,8090,5.3,14.53,30210,1.5,8.81,10.63,13.55,17.2,21.49,18330,22110,28180,35780,44700,,,2010
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",,32250,3.1,14.56,30270,0.7,9.3,11.15,13.86,17.3,21.11,19340,23190,28830,35970,43910,,,2010
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",,88390,2.2,16.81,34970,0.8,10.12,12.77,16.41,20.1,24.47,21050,26550,34130,41810,50910,,,2010
51-9197,Tire Builders,,15020,6.1,18.19,37840,4.1,9.38,12.3,18.87,24.02,26.91,19520,25590,39250,49950,55960,,,2010
51-9198,Helpers--Production Workers,,394270,1.1,11.66,24240,0.3,8.08,8.97,10.79,13.63,16.98,16810,18650,22450,28340,35320,,,2010
51-9399,"Production Workers, All Other*",,229240,1.9,14.89,30980,0.6,8.62,10.21,13.42,18.05,23.67,17930,21240,27900,37540,49240,,,2010
53-0000,Transportation and Material Moving Occupations,major,8547980,0.3,15.7,32660,0.3,8.36,9.89,13.66,18.95,25.63,17400,20580,28400,39410,53320,,,2010
53-1011,Aircraft Cargo Handling Supervisors,,6160,5.1,24.81,51610,1.7,13.73,17.09,23.65,31.52,39.71,28560,35540,49190,65560,82590,,,2010
53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",,166360,0.7,22.08,45930,0.2,13.21,16.52,21.06,26.75,32.89,27470,34370,43800,55650,68400,,,2010
53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,,196420,0.7,26.42,54950,0.3,15.44,19.58,25.34,32.13,39.01,32110,40730,52720,66840,81140,,,2010
53-2011,"Airline Pilots, Copilots, and Flight Engineers",,68580,4.6,*,115300,2.4,*,*,*,*,*,54980,80130,103210,139330,#,True,,2010
53-2012,Commercial Pilots,,29900,3.9,*,73490,1.3,*,*,*,*,*,34860,48390,67500,89970,119650,True,,2010
53-2021,Air Traffic Controllers,,23970,0.8,53.02,110280,0.6,26.19,35.24,51.94,70.14,79.64,54480,73310,108040,145880,165660,,,2010
53-2022,Airfield Operations Specialists,,6790,11.8,22.47,46740,2.1,12.31,15.18,21.67,27.44,35.36,25610,31570,45080,57070,73550,,,2010
53-2031,Flight Attendants,,88020,5.9,*,41630,2.2,*,*,*,*,*,24930,31790,37740,47490,63990,True,,2010
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",,19440,6.0,11.6,24130,1.2,7.89,8.91,11.03,13.5,16.34,16410,18520,22940,28080,33990,,,2010
53-3021,"Bus Drivers, Transit and Intercity",,179700,2.4,17.82,37060,1.6,10.11,12.72,17.08,22.97,27.16,21020,26460,35520,47770,56500,,,2010
53-3022,"Bus Drivers, School or Special Client",,467610,0.9,13.78,28660,0.6,8.14,9.84,13.26,16.85,20.52,16930,20470,27580,35040,42690,,,2010
53-3031,Driver/Sales Workers,,371670,1.7,13.02,27070,0.6,7.69,8.53,10.84,16.33,21.8,16000,17740,22540,33960,45340,,,2010
53-3032,Heavy and Tractor-Trailer Truck Drivers,,1466740,0.6,18.97,39450,0.3,11.89,14.55,18.16,22.56,27.64,24730,30270,37770,46920,57480,,,2010
53-3033,Light Truck or Delivery Services Drivers,,780260,0.7,15.45,32140,0.3,8.54,10.37,13.77,18.79,26.37,17770,21570,28630,39080,54850,,,2010
53-3041,Taxi Drivers and Chauffeurs,,161940,1.7,11.82,24580,0.7,7.92,8.88,10.79,13.69,17.52,16480,18470,22440,28480,36450,,,2010
53-3099,"Motor Vehicle Operators, All Other",,61230,2.7,15.83,32920,2.2,8.12,9.2,13.58,20.67,27.07,16880,19130,28250,42980,56300,,,2010
53-4011,Locomotive Engineers,,40750,5.6,24.46,50870,2.5,16.13,18.85,22.42,27.91,35.86,33550,39210,46630,58050,74600,,,2010
53-4012,Locomotive Firers,,1130,7.4,22.62,47040,3.9,11.72,17.32,20.92,24.84,36.41,24380,36030,43510,51670,75740,,,2010
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",,5600,7.5,18.18,37810,2.3,12.33,14.22,17.06,21.1,26.89,25640,29580,35480,43880,55930,,,2010
53-4021,"Railroad Brake, Signal, and Switch Operators",,22760,6.5,23.47,48820,2.6,14.39,18.42,22.92,27.33,33.38,29930,38320,47670,56850,69440,,,2010
53-4031,Railroad Conductors and Yardmasters,,42700,4.3,25.18,52370,2.0,16.11,19.3,23.93,30.49,36.67,33510,40150,49770,63420,76270,,,2010
53-4041,Subway and Streetcar Operators,,6360,2.8,25.69,53440,4.6,17.39,22,27.35,30.21,32.01,36180,45760,56880,62850,66570,,,2010
53-4099,"Rail Transportation Workers, All Other",,3210,15.5,23.09,48030,2.1,14.21,18.74,22.95,27.39,31.61,29550,38980,47730,56970,65740,,,2010
53-5011,Sailors and Marine Oilers,,31690,4.1,18.28,38030,1.2,10.73,13.51,17.44,22.15,27.18,22320,28100,36260,46070,56540,,,2010
53-5021,"Captains, Mates, and Pilots of Water Vessels",,29280,3.2,33.89,70500,1.6,14.76,20.52,30.86,44.11,56.4,30690,42690,64180,91750,117310,,,2010
53-5022,Motorboat Operators,,2480,9.7,19.31,40170,3.1,9.21,12.1,18.52,25.59,30.34,19150,25160,38510,53230,63120,,,2010
53-5031,Ship Engineers,,9470,4.8,34.09,70920,1.8,18.35,23.15,31.67,42.1,54.19,38170,48160,65880,87570,112720,,,2010
53-6011,Bridge and Lock Tenders,,3250,2.3,20.72,43090,1.0,11.57,16.2,22.08,25.57,27.56,24070,33700,45930,53200,57330,,,2010
53-6021,Parking Lot Attendants,,124590,2.3,10.21,21250,0.6,7.72,8.43,9.39,11.29,13.97,16050,17540,19530,23490,29060,,,2010
53-6031,Automotive and Watercraft Service Attendants,,86440,2.7,10.2,21210,0.5,7.76,8.49,9.4,11.21,13.89,16150,17670,19540,23310,28900,,,2010
53-6041,Traffic Technicians,,6730,3.5,20.94,43550,2.0,12.68,15.28,19.77,26.33,30.66,26380,31780,41130,54770,63770,,,2010
53-6051,Transportation Inspectors,,24280,2.5,30.31,63050,1.4,14.88,20.66,27.71,38.54,51.82,30940,42980,57640,80170,107790,,,2010
53-6061,"Transportation Attendants, Except Flight Attendants",,25150,3.6,11.21,23320,1.8,7.82,8.64,10.06,12.46,16.21,16270,17970,20930,25920,33730,,,2010
53-6099,"Transportation Workers, All Other",,32760,2.8,17.31,36010,1.4,9.15,11.39,15.83,21.49,27.49,19020,23690,32930,44710,57170,,,2010
53-7011,Conveyor Operators and Tenders,,36810,2.1,14.69,30550,0.6,9.64,11.74,14.07,17.13,20.8,20040,24420,29270,35640,43260,,,2010
53-7021,Crane and Tower Operators,,39510,2.8,24.03,49980,1.1,13.75,16.99,22.23,29.57,37.77,28600,35340,46230,61510,78550,,,2010
53-7031,Dredge Operators,,1720,9.3,17.59,36580,3.0,10.58,12.7,16.2,20.41,27.83,22010,26420,33690,42460,57880,,,2010
53-7032,Excavating and Loading Machine and Dragline Operators,,49140,2.5,19.19,39910,0.8,11.87,14.19,17.75,22.58,28.81,24690,29510,36920,46970,59920,,,2010
53-7033,"Loading Machine Operators, Underground Mining",,3050,20.9,22.2,46170,2.2,16.41,19.61,22.07,24.9,28.84,34130,40790,45910,51800,59980,,,2010
53-7041,Hoist and Winch Operators,,2810,9.1,19.76,41110,2.6,11.89,14.09,18.11,24.19,32.23,24730,29310,37670,50320,67050,,,2010
53-7051,Industrial Truck and Tractor Operators,,518350,0.8,15.15,31500,0.4,9.82,11.73,14.32,17.73,21.87,20420,24390,29780,36890,45490,,,2010
53-7061,Cleaners of Vehicles and Equipment,,288110,1.3,10.74,22340,0.6,7.72,8.45,9.46,11.83,15.44,16060,17570,19680,24610,32110,,,2010
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",,2024180,0.6,12.36,25710,0.2,8.1,9.13,11.28,14.47,18.35,16850,18990,23460,30090,38180,,,2010
53-7063,Machine Feeders and Offbearers,,119730,1.9,13.54,28170,0.6,8.56,10.11,12.98,16.45,19.31,17790,21040,27000,34220,40170,,,2010
53-7064,"Packers and Packagers, Hand",,676870,0.9,10.63,22100,0.3,7.75,8.49,9.44,11.89,15.36,16130,17650,19630,24730,31940,,,2010
53-7071,Gas Compressor and Gas Pumping Station Operators,,4040,7.6,24.48,50920,3.0,14.59,19.67,24.32,28.83,34.43,30350,40920,50590,59960,71620,,,2010
53-7072,"Pump Operators, Except Wellhead Pumpers",,9440,5.2,22.14,46060,1.9,12.46,15.93,21.03,27.68,33.75,25920,33140,43740,57570,70200,,,2010
53-7073,Wellhead Pumpers,,12960,7.4,20.45,42540,1.7,11.83,14.84,19.54,24.73,29.67,24610,30860,40640,51430,61720,,,2010
53-7081,Refuse and Recyclable Material Collectors,,126360,1.6,16.5,34310,0.9,9,11.67,15.69,20.18,25.75,18730,24270,32640,41980,53560,,,2010
53-7111,Mine Shuttle Car Operators,,3080,7.4,23.43,48730,1.4,18.88,20.56,23.13,26.13,28.7,39280,42750,48110,54360,59700,,,2010
53-7121,"Tank Car, Truck, and Ship Loaders",,10390,4.9,21.4,44510,2.7,10.98,14.63,20.57,28.2,33.82,22830,30430,42780,58660,70340,,,2010
53-7199,"Material Moving Workers, All Other",,28040,4.7,18.02,37480,3.3,8.79,11,16.35,23,31.57,18290,22890,34010,47850,65680,,,2010
